client,mean_total_gbps,std_total_gbps,mean_retransmits,mean_host_cpu,n_reps
srv01,817.1129865703637,12.653199463040128,0.6666666666666666,220.23518866235557,3
srv02,875.3867035479597,1.750082752812196,3.6666666666666665,238.16537692745223,3
srv03,877.8362326681781,8.063127001904903,8.666666666666666,282.3693564971785,3
