server,mean_total_gbps,std_total_gbps,mean_retransmits,mean_remote_cpu,n_reps
st01,318.13189778268384,9.104259712936287,1.6666666666666667,248.56097053391002,3
st02,323.273314454689,15.067133607352373,4.333333333333333,251.171383359876,3
st03,325.34920935129935,4.879978336428874,2.0,256.4287834713063,3
st04,315.8736134785122,9.161795909856844,0.6666666666666666,250.0608508009167,3
st05,318.7508057397786,8.480448254611561,2.3333333333333335,250.0318804623502,3
st06,328.38622758217133,1.952926829169636,0.0,261.5435986294805,3
st07,314.72892692820807,0.48151798962774534,0.6666666666666666,245.67744280507057,3
st08,325.84192746915886,7.33468520734557,1.3333333333333333,255.3125044579834,3
