epoch,rep,client,server,sent_gbps,recv_gbps,retransmits,duration_s,n_intervals,n_streams,mean_gbps,std_gbps,cv_pct,min_gbps,max_gbps,p10_gbps,p90_gbps,stream_cv_pct,host_cpu_total,host_cpu_user,host_cpu_system,remote_cpu_total,tcp_cc,mode
1775023514,2,srv03,st01,24.204433487446806,24.204458731928867,3,120.002054,120,8,24.203493276667174,5.399749546786933,22.309794231200662,6.3850907367737575,38.06185821710848,20.887906954977055,31.807073130366746,89.35183100392878,51.905429088090315,1.0036167655154133,50.90181315586957,55.8163919686505,bbr,app-outbound
1775023514,2,srv03,st02,24.318766081785625,24.3186580067361,3,120.001211,120,8,24.318210107179993,5.4961416095435895,22.600929860051025,11.744615717928877,30.163865930538392,14.116340202381737,28.73287476876366,35.63954622544735,49.9211777469242,1.0291818363538052,48.8919959105704,56.877868646627874,bbr,app-outbound
1775023514,2,srv03,st03,15.432332232440363,15.432248056697725,2,120.001069,120,8,15.431920481681002,3.8560781794371,24.987675280044318,6.422711484712223,20.224376311820485,9.092468617429814,18.503213184156508,63.327436828979586,30.615624345497,0.6558314266512307,29.959792918845775,37.88025948084664,bbr,app-outbound
1775023514,2,srv03,st04,23.736377280834052,23.736257850471524,2,120.001113,120,8,23.73573175543025,1.8093421426499978,7.62286227908713,17.3403188825803,26.961630695913033,21.252864660327308,25.58563313019923,58.06111232512663,49.7050078210232,0.941807928094043,48.763199892929165,55.744458343249526,bbr,app-outbound
1775023514,2,srv03,st05,16.53888458595404,16.538677258323613,0,120.000784,120,8,16.538620365613205,3.6359450236306046,21.98457273492047,5.683944275993377,20.41537801108932,11.575585715411933,19.359487431043565,69.2856086585866,32.62593569918458,0.636988175465573,31.98894669045783,41.9331774456673,bbr,app-outbound
1775023514,2,srv03,st06,20.942913020120653,20.94273815161169,0,120.001868,120,8,20.94231344091379,6.351089218680686,30.326588495581053,14.485010749895228,37.8214216365648,15.750365857648639,30.870051354583904,91.99924543956841,41.59491303694897,0.8553955825843547,40.7395174543646,51.38673222615818,bbr,app-outbound
1775023514,2,srv03,st07,23.05255341390311,23.052509427827918,4,120.001575,120,8,23.051742586428116,2.4125179237077186,10.465663993350795,16.568085314232487,30.174268647599714,19.710452058026835,25.104436579614614,64.48368995982078,48.295013390720634,0.9576740311672433,47.33734102596752,54.40001305981368,bbr,app-outbound
1775023514,2,srv03,st08,37.88459159825915,37.884352061519635,1,120.001178,120,8,37.88348272954288,3.01294434813672,7.953187328754016,19.474153303172717,43.08553671638465,36.12689645384047,40.34090581801379,69.63960138393892,86.14057879293664,1.4390392351793029,84.7015387244915,86.61421142989036,bbr,app-outbound
1775023700,3,srv01,st01,11.791726897104038,11.791648260978125,0,120.001774,120,8,11.791608442506371,0.8530107979669588,7.234049554189968,9.43462729675885,13.97321251684866,10.731830967630557,12.70604000074571,58.7861023947154,15.55552933476302,0.552393214093335,15.003135287381788,31.358456600943107,bbr,app-outbound
1775023700,3,srv01,st02,17.473918617144502,17.473850895435874,0,120.001663,120,8,17.473785831939804,0.8831388160055793,5.054078289040928,15.875902574175763,19.94843813266058,16.493017778976643,18.886289237396745,112.23728235366535,26.03485047514425,0.7026370657670143,25.332212576083947,45.510270487231416,bbr,app-outbound
1775023700,3,srv01,st03,21.00658777676666,21.006453650515162,0,120.001538,120,8,21.006339409202564,4.818389646939414,22.937788222295165,10.926793683395289,25.991337385811544,13.063336176716488,25.02286640154215,81.07038531419371,34.0868055602428,0.8936589005984297,33.19314665964438,51.27593299949066,bbr,app-outbound
1775023700,3,srv01,st04,30.75666447278138,30.756501831346554,0,120.002628,120,8,30.75572560803804,7.512893123100835,24.42762436772857,8.66920242331592,38.85333207747207,18.650741677507643,35.60489455063855,132.839447898259,60.63181938615154,1.0554352449405129,59.57638497450245,69.10454820986257,bbr,app-outbound
1775023700,3,srv01,st05,19.39287032940491,19.392723322715675,0,120.001277,120,8,19.392706075314372,0.7672429673339425,3.9563481463300882,16.475226112,20.914599836678764,18.37082161687483,20.240039717198897,92.2789191304902,28.7890936534432,0.798450601502614,27.990643051940587,54.15973992295924,bbr,app-outbound
1775023700,3,srv01,st06,16.3632717269802,16.363115970013318,0,120.00126,120,8,16.363196259472023,0.9622042592084101,5.8802952916452815,13.569609075012341,18.240576651947155,15.271903564075172,17.517081599609483,61.10416739276443,24.056190214344607,0.6985265950967477,23.35766361924786,45.80228734473318,bbr,app-outbound
1775023700,3,srv01,st07,27.121284734010207,27.121120355670246,0,120.000958,120,8,27.121074815598032,4.055505919531126,14.953337753409018,13.584666872988032,31.325377879148448,23.119631780768508,30.122314149100553,95.88295820014025,45.44237091609042,1.0620443675593347,44.38032571527082,65.2769178810904,bbr,app-outbound
1775023700,3,srv01,st08,23.805085699402472,23.804801146462868,0,120.000755,120,8,23.804773386032213,3.4392714320586317,14.447822612235717,19.170655211720717,36.88719111232725,21.439101154057433,25.128538469009044,99.30679017291168,39.509449689619515,0.9428890871251064,38.5665614357776,61.0725442809206,bbr,app-outbound
1775023886,3,srv02,st01,18.06380126017872,18.0638516698009,0,120.001074,120,8,18.063622951732466,2.2539935290484436,12.478081141702889,14.298449022194518,28.664169403281516,15.233466691691012,19.94526158186629,66.62803658217385,27.57195686525379,0.7628526409495103,26.809105057594074,45.07856527645912,bbr,app-outbound
1775023886,3,srv02,st02,19.75543601377103,19.75537382117938,0,120.001235,120,8,19.755325595972177,0.9009005153897123,4.560291912239567,17.511808405238302,22.10556548500489,18.582242704647555,20.715839970445032,112.03612850825735,31.715524682684578,0.8527794166796632,30.862745266004914,50.977812817460666,bbr,app-outbound
1775023886,3,srv02,st03,21.023944454130923,21.0237920093995,0,120.001147,120,8,21.023770564375834,1.807337872217325,8.596640011282307,14.423644182190607,26.756062881948445,19.03595379717126,23.114601603608314,83.3488409331991,32.890956478537845,0.856726420274178,32.03423005826366,55.54068423047084,bbr,app-outbound
1775023886,3,srv02,st04,15.461838760273794,15.461692309601263,0,120.000948,120,8,15.461643419744254,1.3713884418282907,8.869616279450936,12.803151116363715,19.387178919355215,13.902066068289436,17.096847589530814,57.55931382874143,21.93781242980273,0.7622063701600086,21.17560605964272,41.97906526056859,bbr,app-outbound
1775023886,3,srv02,st05,30.76036769005458,30.76025778610993,0,120.000896,120,8,30.760082924565655,2.3493813134503956,7.637760012584784,24.199205687051883,35.15884873202117,27.229614202488154,33.197007534560164,56.95706828407968,51.2139465806457,1.331941926462377,49.88200298758827,75.9878331383739,bbr,app-outbound
1775023886,3,srv02,st06,20.81103165096504,20.81091173986738,0,120.000954,120,8,20.810780365566536,1.5585984479168493,7.489380121928067,16.915645172267368,30.628656529913584,18.87265535192637,22.02328141907903,89.87024117420407,32.00738767319135,0.9612026495580797,31.04618502363327,53.561796573980544,bbr,app-outbound
1775023886,3,srv02,st07,20.265108513073137,20.26493594381431,0,120.001753,120,8,20.264986879012334,2.3171705917506458,11.434355253150695,16.098295664128614,24.988066520022393,17.289925818297597,23.864914577307456,71.72778233372993,32.4425810574216,0.827576338392058,31.61500388573514,53.07548502336837,bbr,app-outbound
1775023886,3,srv02,st08,20.949795145432418,20.949652929202557,0,120.001337,120,8,20.949652735186337,1.8333916993950419,8.751418090648054,13.914229475119182,24.947395159403957,19.69172899301309,23.837692273715177,89.88555104737081,32.242440095017685,0.8838791495138663,31.35856094550382,49.34312226204069,bbr,app-outbound
1775024072,3,srv03,st01,32.263018574524985,32.26251218787738,0,120.0007,120,8,32.26221284194775,3.189309674686599,9.885588723597461,19.552590851453875,37.24966291366352,29.569168179974096,35.0708316238796,84.33111970900397,68.5854998136278,1.1803565150359188,67.40514246534575,74.0304963504926,bbr,app-outbound
1775024072,3,srv03,st02,21.973088044894933,21.97293986016098,4,120.001438,120,8,21.97261643112865,3.0093623222189065,13.69596712185599,9.486196075873236,25.95598397040566,19.57391362120601,24.74592113440439,103.03400127899567,38.22033900352918,0.7632895165738904,37.457050320211685,52.66040302755788,bbr,app-outbound
1775024072,3,srv03,st03,27.74331988190734,27.74315003790645,3,120.001701,120,8,27.742400278654024,3.3932243623004523,12.231185219078963,17.8904816725469,32.777042495823636,19.922702232529385,30.26154171304877,107.11911864046037,59.277134236294074,1.1985405272234457,58.078592875823254,64.23849471713822,bbr,app-outbound
1775024072,3,srv03,st04,28.617363181361636,28.61726244637278,6,120.001271,120,8,28.61659284131582,3.0206735788417327,10.555671653826552,18.48518036732382,33.8480798610135,25.77841361215914,32.282337505187996,71.21576842653936,64.0698736864379,1.2790763962230127,62.790796457015254,70.0701358893272,bbr,app-outbound
