server,mean_total_gbps,std_total_gbps,mean_retransmits,mean_remote_cpu,n_reps
st01,63.621615638173274,1.7775433674887042,4.0,52.51401286672026,3
st02,63.63877555248547,3.879345094933498,3.6666666666666665,53.19573585822523,3
st03,66.50819899115076,7.37273547404288,3.6666666666666665,55.417818432967834,3
st04,63.27693496448395,12.31184113343964,3.6666666666666665,52.41420778389116,3
st05,67.8388359864806,10.791305759701112,2.0,56.938221617901206,3
st06,63.51571162619367,12.245845785220533,0.0,55.291086787297736,3
st07,71.66707495323315,9.69419855282966,2.3333333333333335,59.25001745901488,3
st08,62.837525252567765,5.81336839528885,2.0,51.61338219485998,3
